home_team,away_team,home_goal,away_goal,season,round,data,hora,home_team_state_BA,home_team_state_CE,home_team_state_GO,home_team_state_MG,home_team_state_MT,home_team_state_PE,home_team_state_PR,home_team_state_RJ,home_team_state_RS,home_team_state_SC,home_team_state_SP,away_team_state_BA,away_team_state_CE,away_team_state_GO,away_team_state_MG,away_team_state_MT,away_team_state_PE,away_team_state_PR,away_team_state_RJ,away_team_state_RS,away_team_state_SC,away_team_state_SP
Joinville,Figueirense,1,0,2015,31,2015-10-17,21:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
Ponte Preta,Coritiba,3,0,2015,31,2015-10-18,11:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
Cruzeiro,Fluminense,2,0,2015,31,2015-10-18,11:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Flamengo,Internacional,0,1,2015,31,2015-10-18,16:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Athletico-PR,Corinthians,1,4,2015,31,2015-10-18,16:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Sao Paulo,Vasco,2,2,2015,31,2015-10-18,16:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Santos,Goias,3,1,2015,31,2015-10-18,17:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Gremio,Chapecoense,2,3,2015,31,2015-10-18,17:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
Sport,Atletico-MG,4,1,2015,31,2015-10-18,18:30:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Fluminense,Athletico-PR,0,1,2015,32,2015-10-24,17:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Figueirense,Santos,0,0,2015,32,2015-10-24,18:30:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Internacional,Joinville,1,0,2015,32,2015-10-24,18:30:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
Palmeiras,Sport,0,2,2015,32,2015-10-24,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
Corinthians,Flamengo,1,0,2015,32,2015-10-25,17:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Vasco,Gremio,0,0,2015,32,2015-10-25,17:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Coritiba,Sao Paulo,1,2,2015,32,2015-10-25,17:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Chapecoense,Avai,0,0,2015,32,2015-10-25,17:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
Goias,Cruzeiro,0,1,2015,32,2015-10-25,18:00:00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Atletico-MG,Ponte Preta,2,1,2015,32,2015-10-25,19:30:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Sao Paulo,Sport,3,0,2015,33,2015-10-31,17:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
Ponte Preta,Joinville,1,0,2015,33,2015-10-31,19:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Avai,Cruzeiro,1,1,2015,33,2015-10-31,19:30:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Coritiba,Figueirense,1,1,2015,33,2015-10-31,21:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Gremio,Flamengo,2,0,2015,33,2015-11-01,17:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Atletico-MG,Corinthians,0,3,2015,33,2015-11-01,17:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Santos,Palmeiras,2,1,2015,33,2015-11-01,17:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Chapecoense,Athletico-PR,0,0,2015,33,2015-11-01,17:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Vasco,Fluminense,0,1,2015,33,2015-11-01,18:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Goias,Internacional,2,1,2015,33,2015-11-01,19:30:00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Internacional,Ponte Preta,1,0,2015,34,2015-11-07,17:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Corinthians,Coritiba,2,1,2015,34,2015-11-07,19:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
Athletico-PR,Avai,2,1,2015,34,2015-11-07,19:30:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Fluminense,Chapecoense,2,3,2015,34,2015-11-07,21:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Palmeiras,Vasco,0,2,2015,34,2015-11-08,17:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Flamengo,Goias,4,1,2015,34,2015-11-08,17:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Cruzeiro,Sao Paulo,2,1,2015,34,2015-11-08,17:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Figueirense,Atletico-MG,0,1,2015,34,2015-11-08,17:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Joinville,Santos,0,0,2015,34,2015-11-08,18:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Sport,Gremio,1,0,2015,34,2015-11-08,19:30:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Cruzeiro,Sport,3,0,2015,35,2015-11-15,17:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Goias,Coritiba,1,3,2015,35,2015-11-18,19:30:00,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Athletico-PR,Palmeiras,3,3,2015,35,2015-11-18,21:00:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Ponte Preta,Figueirense,0,1,2015,35,2015-11-18,21:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Avai,Joinville,2,1,2015,35,2015-11-18,21:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
Gremio,Fluminense,1,0,2015,35,2015-11-19,19:30:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Chapecoense,Internacional,1,0,2015,35,2015-11-19,19:30:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
Vasco,Corinthians,1,1,2015,35,2015-11-19,22:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Sao Paulo,Atletico-MG,4,2,2015,35,2015-11-19,22:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Santos,Flamengo,0,0,2015,35,2015-11-19,22:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Palmeiras,Cruzeiro,1,1,2015,36,2015-11-21,19:30:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Joinville,Vasco,1,2,2015,36,2015-11-22,17:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
Corinthians,Sao Paulo,6,1,2015,36,2015-11-22,17:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Internacional,Gremio,1,0,2015,36,2015-11-22,17:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Atletico-MG,Goias,2,2,2015,36,2015-11-22,17:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Figueirense,Chapecoense,0,0,2015,36,2015-11-22,17:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
Flamengo,Ponte Preta,1,1,2015,36,2015-11-22,18:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Coritiba,Santos,1,0,2015,36,2015-11-22,19:30:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Sport,Athletico-PR,0,0,2015,36,2015-11-22,19:30:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Fluminense,Avai,3,1,2015,36,2015-11-22,19:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Sao Paulo,Figueirense,3,2,2015,37,2015-11-28,17:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Fluminense,Internacional,1,1,2015,37,2015-11-28,19:30:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Avai,Ponte Preta,1,0,2015,37,2015-11-28,21:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Sport,Corinthians,2,0,2015,37,2015-11-29,17:00:00,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Gremio,Atletico-MG,2,1,2015,37,2015-11-29,17:00:00,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
Cruzeiro,Joinville,3,0,2015,37,2015-11-29,17:00:00,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Vasco,Santos,1,0,2015,37,2015-11-29,17:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Palmeiras,Coritiba,0,2,2015,37,2015-11-29,18:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
Chapecoense,Goias,1,3,2015,37,2015-11-29,18:00:00,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
Athletico-PR,Flamengo,3,0,2015,37,2015-11-29,19:30:00,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Corinthians,Avai,1,1,2015,38,2015-12-06,17:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Santos,Athletico-PR,5,1,2015,38,2015-12-06,17:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
